,obs0,obs1,obs2,obs3,obs4,obs5,obs6,next_obs0,next_obs1,next_obs2,next_obs3,next_obs4,next_obs5,next_obs6,env_id0,env_vec0,env_vec1
47,-0.15439702500835445,0.558990342873289,0.1411430886292543,0.06006278808193077,0.6250303378876738,-0.3558791792972364,-0.21576005124478714,-0.14742148260091031,0.5619587526583076,0.13842971054685257,0.05890812259790173,0.595964810781588,-0.3346097066357926,-0.22788659261046926,0.0,0.0,0.0
48,-0.14802449598176093,0.5617021431051489,0.11883375177453527,0.05056915304271804,0.6039084678397421,-0.33445172139608736,-0.2348360244563876,-0.1421515206700449,0.5642013605658394,0.11654925523527108,0.04959699611428244,0.5913356930487873,-0.3216595091754153,-0.25449978784798266,0.0,0.0,0.0
49,-0.1426592206439696,0.5639853111918375,0.10005066984119372,0.04257609946394008,0.5835998470810654,-0.3158718436351532,-0.2595664094335623,-0.13771453863971184,0.5660894977321674,0.09812726503750686,0.041757603452257465,0.5703399950024529,-0.29796478838459584,-0.25365099372691036,0.0,0.0,0.0
50,-0.2920539090119821,0.5026232112547838,0.12130892432845179,0.04004723027762462,0.5544773995691065,-0.3897793601383728,-0.15656096171288986,-0.28619515592025313,0.504557337993629,0.11447203138131594,0.037790194138254615,0.5689119598976751,-0.3975436492784328,-0.13682375523839882,1.0,0.0,0.1
51,-0.28657688106130086,0.5044313205986936,0.10213461205705292,0.03371729121338302,0.5710642515762725,-0.39784419895866213,-0.13571729401750987,-0.28164417328671343,0.5060597356986929,0.09637837101628108,0.031817006368146473,0.5810220730864244,-0.4004486157133472,-0.12953280934651717,1.0,0.0,0.1
52,-0.23786631356122062,0.5026722480756438,0.6323469221471868,-0.21448926209396538,0.6193784302761959,-0.3096215621144977,-0.22542787359995026,-0.20732639652144694,0.49231324411618865,0.5967082563515395,-0.20240078524558347,0.6220094624398623,-0.2987611504222383,-0.22893496782674655,1.0,0.0,0.1
53,-0.2093162148252857,0.49298818163030234,0.5323970015932844,-0.18058669381204528,0.6192664495020764,-0.29345875956433065,-0.22978694574961817,-0.18360349338801968,0.4842665409385442,0.502391449030523,-0.1704089439053092,0.6146323067458809,-0.2768258305006364,-0.23259969016743187,1.0,0.0,0.1
54,-0.1852787973415552,0.48483479658460127,0.44824534978845665,-0.15204282798865074,0.6188468214890149,-0.27630423846274466,-0.23711826868434654,-0.1636302760685799,0.47749171450317196,0.4229825301936053,-0.14347379199980886,0.6210106255037767,-0.26427471757747867,-0.2466941882091015,1.0,0.0,0.1
55,-0.1650407783899814,0.4779701506139574,0.37739486324242716,-0.12801065823181104,0.6178394900188774,-0.2586912458335993,-0.24759402978378836,-0.14681406230899802,0.4717877296268646,0.35612513149704156,-0.12079605987255397,0.6173927246985782,-0.2428241100554253,-0.250984408057894,1.0,0.0,0.1
56,-0.1480016180325313,0.47219054324374937,0.3177431352472184,-0.10777705754173897,0.6160345735440471,-0.2392645734442665,-0.25279807745163235,-0.13265585030513036,0.4669853271181785,0.2998353365226111,-0.10170281190276954,0.611272808759523,-0.22289952151177622,-0.25865177792219474,1.0,0.0,0.1
57,-0.13365569878116493,0.46732447127199556,0.26752006937592576,-0.09074161708723037,0.612029872570367,-0.2185064276994072,-0.2598260307607402,-0.1207355113981486,0.4629420012055817,0.25244281033947263,-0.08562747791478467,0.608439827505185,-0.20113995162356063,-0.26590791954527077,1.0,0.0,0.1
58,-0.1215773219803539,0.46322753960906926,0.2252353539069154,-0.07639882976408716,0.6078106715562829,-0.1981392142110897,-0.2680579176515041,-0.11069932323975093,0.45953777084256936,0.2125412342360293,-0.07209304085964287,0.6042654833869365,-0.1830242244287748,-0.2754346244276612,1.0,0.0,0.1
59,-0.11140807568904534,0.45977817651947256,0.18963423853739003,-0.06432308985314909,0.6031602349741689,-0.1787407865840311,-0.275894493160984,-0.10224947348826714,0.45667161940809026,0.17894657482947207,-0.06069788188275877,0.5994405754211236,-0.1622533409240101,-0.276901556991758,1.0,0.0,0.1
60,-0.10284619921849597,0.4568740261203972,0.15966030111115528,-0.05415606366003776,0.6002276321075958,-0.15894814507168012,-0.2774557351289145,-0.09513522256991348,0.45425849715448996,0.1506619492368206,-0.05110386274628263,0.5984600853427089,-0.14550806342535602,-0.2804501865095309,1.0,0.0,0.1
61,-0.09563762873086802,0.45442891108861444,0.13442409950605338,-0.045596056374870755,0.5900969494813932,-0.13452359016468396,-0.2755470200501676,-0.07240970186069658,0.44186787768000796,0.5379891877124403,-0.2975099704894548,0.5760608093806643,-0.1104990427230623,-0.26805554677182897,1.0,0.0,0.1
62,-0.07263480759244359,0.4418838021895097,0.5468663794261915,-0.3067993571338657,0.5745615143570099,-0.1082987425443667,-0.2721021091709133,-0.043352237297976486,0.4252916274720519,0.6121792784514889,-0.349156695196669,0.5585033409394349,-0.08701066804925331,-0.27142115718062954,1.0,0.0,0.1
63,-0.04794410604689727,0.428031988206529,0.4604276710797541,-0.25830608501135094,0.5669249972165453,-0.09345445828783547,-0.2753700089229893,-0.02570722564927445,0.41555680072506107,0.4344782636928068,-0.2437481202070898,0.5744540138183478,-0.09109345694330304,-0.26887018074608016,1.0,0.0,0.1
64,-0.027156062316965417,0.4163696174842591,0.38765162436638356,-0.21747774890146998,0.5677361410892402,-0.08481035866346445,-0.2710497994190592,-0.008433984239502701,0.40586628114019174,0.36580382816137946,-0.20522084285886394,0.5683654071328171,-0.08084781152636222,-0.2668782265267716,1.0,0.0,0.1
65,-0.005768356598755574,0.4043841702454882,0.548208994924934,-0.30779303277879044,0.5590177779160979,-0.07035226926755503,-0.26558755785623217,0.026394648589883624,0.3858044311510988,0.672787315084164,-0.39338347662310014,0.5421987426317628,-0.051114289525269196,-0.2618630075726164,1.0,0.0,0.1
66,0.018982963262008178,0.39048749238038755,0.46155807029700013,-0.25914269845151416,0.5426358447934755,-0.050519701109429604,-0.26058878650174916,0.04127443758127024,0.3779718996970247,0.43554495433726137,-0.24453758265188977,0.5224652494490782,-0.029218937980795834,-0.2565911871100132,1.0,0.0,0.1
67,0.040679153059666746,0.37834237458296643,0.41619639049657337,-0.23250725265632363,0.5168197581001187,-0.02416032068089627,-0.25670503755583424,0.06077983322880348,0.36711317118436587,0.3927398296329631,-0.21940329344933293,0.49184428208115766,-0.0018912550568538355,-0.25508742288874053,1.0,0.0,0.1
68,0.059470179988158844,0.3678448062582583,0.3504116215540738,-0.19575672756118218,0.484679296494394,0.004130451932536722,-0.2546723002758642,0.08021093423888626,0.356920549033192,0.5373806240931891,-0.264816793476146,0.4553254810817293,0.026894689789593557,-0.25393240041278275,1.0,0.0,0.1
69,0.07925271087106392,0.357486698252998,0.5124272026662913,-0.24886624112249214,0.44890667336858436,0.03143818615283023,-0.2540842283418955,0.10876924635666743,0.3430968229839659,0.6450296393792868,-0.31941771396329377,0.418313393595837,0.05225866816588437,-0.25374795068476635,1.0,0.0,0.1
70,0.108621071776067,0.34316604818439406,0.6376418444189403,-0.3168258785521236,0.40984509049326945,0.057862524902973445,-0.25314179591416225,0.14473052628745467,0.32428265731186734,0.7750766132938144,-0.4202797405809309,0.3758463785641374,0.07806001593296696,-0.25236274628952016,1.0,0.0,0.1
71,0.14463945689473567,0.3238947777420706,0.778612779084719,-0.4409692728576591,0.36666961684283506,0.08371428064570291,-0.25041190584207806,0.18861595941893905,0.29653489439971864,0.9220166442493006,-0.6006131107460742,0.32927458016113287,0.10326369716917477,-0.2461177476745663,1.0,0.0,0.1
72,0.18594357087665067,0.2981627904257827,0.8369529839707667,-0.5500505019437815,0.32118288151133617,0.10693409833212497,-0.24593528410265186,0.22985379533444006,0.2673570939559513,0.9057447641579801,-0.6635350817758509,0.28305026069254097,0.12281035052268136,-0.24213807472422927,1.0,0.0,0.1
73,0.22700949954228597,0.26936989712365095,0.8074507913611891,-0.590027174274246,0.27641952788999863,0.12606827540677373,-0.24099536592308068,0.2674686055773849,0.23881897644640376,0.8081646365723053,-0.6229650510252982,0.24192173213106039,0.13886563600136803,-0.23712940139269123,1.0,0.0,0.1
74,0.26584192137456875,0.23938393022025503,0.7553532057810296,-0.6052609740358401,0.2343101099892552,0.14163214697167392,-0.23513171016899354,0.30320082367796897,0.20875054353894704,0.7341422588279171,-0.6053982282075426,0.2019296430951722,0.1520618508019071,-0.22973002309153784,1.0,0.0,0.1
75,0.3016856998235959,0.2092794262708833,0.6768167580968869,-0.5751252172857553,0.19434953019989315,0.15428119911833588,-0.2284510899409678,0.334373338395823,0.18150309684122812,0.6386718009508885,-0.5427115299700997,0.16213870864714452,0.16266145280897948,-0.2229969445532393,1.0,0.0,0.1
76,0.33224358599814696,0.18331285449841506,0.5698378532709886,-0.48421986491831387,0.15637903146827065,0.16466660283659607,-0.22160303856826874,0.359764556142077,0.15992690291759337,0.5377221583902806,-0.4569295447901794,0.12828116287742736,0.17172671720318505,-0.2160920754559844,1.0,0.0,0.1
77,0.35797143633561257,0.16145060694231628,0.47976823140955005,-0.4076831801743315,0.12015031268162475,0.17370702772136293,-0.21362858879026245,0.3811423911902898,0.14176108199174306,0.4527288024826012,-0.3847064183686375,0.09168167839308802,0.1802380860547907,-0.2059901064182532,1.0,0.0,0.1
78,0.37963269520692444,0.14304394654862831,0.4039351800667159,-0.34324402495361217,0.0841253786219826,0.18126723766869873,-0.20480924498278996,0.3991412062103388,0.12646658421896498,0.381169653136308,-0.3238990124877694,0.05522979073132578,0.18600261611957924,-0.19763740066380733,1.0,0.0,0.1
79,0.39787013555796336,0.12754667683840373,0.34008844065426863,-0.2889902414320253,0.05262495700221712,0.18654881941781992,-0.2012378017477408,0.41429509533874304,0.11358956296700275,0.32092127488981004,-0.27270293730847944,0.03277132628076634,0.18892151960897086,-0.20408333196851702,1.0,0.0,0.1
80,0.41322493245751946,0.11449893415533659,0.2863334346058915,-0.24331191097711596,0.025584672999759746,0.19110329415251787,-0.1947856182124864,0.4270537328079416,0.10274790743918168,0.2701958664061621,-0.2295990081769101,0.005666661413014938,0.19511196571369877,-0.1827973893286033,1.0,0.0,0.1
81,0.4261527218450904,0.10351354174061908,0.24107504393703738,-0.20485358166414375,-0.004551417279793406,0.19483660664379276,-0.1829038534740815,0.4377957165120008,0.09361990397595667,0.22748820952441842,-0.19330816556694888,-0.03327288086003543,0.19622496828144148,-0.17152776144228055,1.0,0.0,0.1
82,0.43703712100339015,0.0942645207078894,0.2029702779531731,-0.17247404679902795,-0.03650698122483786,0.1967498685235518,-0.17048895727393615,0.44683980246372135,0.08593468957204606,0.19153100364175477,-0.1627535204597495,-0.061180618262355685,0.19709881341657143,-0.1610826770374653,1.0,0.0,0.1
83,0.4462011119600417,0.0864774169946648,0.1708884215454003,-0.14521248092212416,-0.06853008529003833,0.1968663082516663,-0.1581100703862326,0.45445436351273866,0.07946421432825071,0.16125726002551447,-0.13702839890055338,-0.09459981973741682,0.1955872158217703,-0.14775867484415356,1.0,0.0,0.1
84,0.45391662560780743,0.07992115725366819,0.14387748251995677,-0.12225992841768887,-0.09670543281316625,0.19658510580691296,-0.1442952295095757,0.46086535300119896,0.07401647433295999,0.1357686401496379,-0.11536943749178605,-0.1144811582672623,0.1969709048994755,-0.13210259004482333,1.0,0.0,0.1
85,0.46041261094110264,0.07440119201698933,0.12113594232468736,-0.10293529868630627,-0.12712838622478712,0.19325760058004499,-0.13560607095772756,0.4662630096693337,0.06942981416688508,0.11430879853201861,-0.09713393146212532,-0.15705704586329639,0.18612552736932625,-0.13568324790359174,1.0,0.0,0.1
86,0.46588182885410667,0.06975372266436244,0.10198897190778,-0.08666515556462635,-0.16470082457320218,0.18465824424627997,-0.1338214624525824,0.4708075027712961,0.06556812996440034,0.09624093905214288,-0.08178076314154346,-0.1986649093468893,0.1739746079589946,-0.134657374156243,1.0,0.0,0.1
87,0.47048657209861616,0.06584084088748346,0.08586840694172794,-0.07296670126668676,-0.19671548962243507,0.17686839196825338,-0.13511023664725397,0.4746336849135774,0.062316830687854666,0.08102891875854899,-0.06885434491675105,-0.1979357823141229,0.17613960133709422,-0.13560914636856666,1.0,0.0,0.1
88,0.4743634811348132,0.06254643641955994,0.07229588820031756,-0.06143344991484713,-0.20422105205670205,0.17322329652297525,-0.13511912950026123,0.47785509365102075,0.05957943777031243,0.06822133844332375,-0.0579711001927127,-0.20803767336128282,0.1712356724055803,-0.1358707939936326,1.0,0.0,0.1
89,-0.2737576665252439,0.508196974339434,0.5590080756199994,0.23788329919749857,0.5619005172817263,-0.39050099726473664,-0.15912869024820425,-0.24675973286561811,0.5196858200476895,0.5275027400417994,0.22447634946541414,0.5791956208285857,-0.40815243983237137,-0.13928396114333122,1.0,0.0,0.1
90,-0.24851877440105466,0.5189372680640514,0.47065022838404236,0.20028302627270064,0.5815628569784896,-0.40521145655682866,-0.140459597285411,-0.22578818391950006,0.5286101656343811,0.44412468424275253,0.18899520373750656,0.5933105143617021,-0.41075564873157655,-0.13839803371036644,1.0,0.0,0.1
91,-0.2272691881061963,0.5279799311575969,0.3962583854128963,0.1686259218207997,0.5994236693362753,-0.41354585485331774,-0.1364788544487569,-0.20813143667106293,0.5361239127012658,0.3739255176913295,0.15912227333011306,0.6144640322562315,-0.4159177943284772,-0.14123870728378607,1.0,0.0,0.1
